data_time,price
25:38.8,25251.23
25:39.5,25251.23
25:40.4,25250.02
25:41.6,25250.02
25:41.8,25250.02
25:42.4,25247.73
25:43.8,25247.73
25:43.8,25247.73
25:44.4,25250.79
25:45.8,25250.79
25:45.9,25250.79
25:46.4,25251.54
25:47.8,25251.54
25:48.1,25251.54
25:48.4,25248.59
25:49.8,25248.59
25:50.3,25248.59
25:50.7,25247.7
25:51.8,25247.7
25:52.4,25247.7
25:52.4,25247.54
25:53.8,25247.54
25:54.4,25246.83
25:54.6,25246.83
25:55.8,25246.83
25:56.5,25248.09
25:56.7,25248.09
25:57.8,25248.09
25:58.4,25249.98
25:58.9,25249.98
25:59.8,25249.98
26:00.4,25249.12
26:01.0,25249.12
26:01.8,25249.12
26:02.5,25248.4
26:03.3,25248.4
26:03.7,25248.4
26:03.8,25248.4
26:04.4,25247.38
26:04.8,25247.38
26:05.4,25247.38
26:06.5,25247.36
26:07.5,25247.36
26:07.8,25247.36
26:08.4,25250.71
26:09.7,25250.71
26:09.8,25250.71
26:10.4,25250.95
26:11.8,25250.95
26:11.8,25250.95
26:12.4,25250.86
26:12.8,25250.86
26:14.0,25250.86
26:14.4,25252.48
26:15.8,25252.48
26:16.1,25252.48
26:16.4,25256.01
26:17.8,25256.01
26:18.3,25256.01
26:18.4,25259.54
26:19.8,25259.54
26:20.4,25258.12
26:20.5,25258.12
26:21.8,25258.12
26:22.4,25259.38
26:22.6,25259.38
26:23.8,25259.38
26:24.4,25259.76
26:24.8,25259.76
26:25.8,25259.76
26:26.5,25259.03
26:26.9,25259.03
26:27.8,25259.03
26:28.4,25257.19
26:29.1,25257.19
26:29.8,25257.19
26:30.4,25257.5
26:31.3,25257.5
26:32.0,25257.5
26:32.4,25259.79
26:32.8,25259.79
26:33.4,25259.79
26:34.4,25261.47
26:35.6,25261.47
26:35.8,25261.47
26:36.4,25261.94
26:37.7,25261.94
26:37.8,25261.94
26:38.4,25259.83
26:39.8,25259.83
26:39.9,25259.83
26:40.4,25257.89
26:41.8,25257.89
26:42.1,25257.89
26:42.4,25259.95
26:43.8,25259.95
26:44.2,25259.95
26:44.5,25261.86
26:45.8,25261.86
26:46.4,25261.86
26:46.4,25262.23
26:47.8,25262.23
26:48.4,25262.45
26:48.5,25262.45
26:49.8,25262.45
26:50.4,25262.97
26:50.7,25262.97
26:51.8,25262.97
26:52.5,25259.92
26:52.9,25259.92
26:53.8,25259.92
26:54.4,25261.06
26:55.0,25261.06
26:55.8,25261.06
26:56.4,25259.77
26:57.2,25259.77
26:57.8,25259.77
26:58.4,25261.31
26:59.3,25261.31
26:59.8,25261.31
27:00.4,25260.01
27:01.5,25260.01
27:01.8,25260.01
27:02.4,25259.78
27:03.7,25259.78
27:03.7,25259.78
27:03.8,25259.78
27:04.4,25260.79
27:05.8,25260.79
27:05.8,25260.79
27:06.4,25260.1
27:07.8,25260.1
27:08.0,25260.1
27:08.4,25257.94
27:09.8,25257.94
27:10.1,25257.94
27:10.4,25259.48
27:11.8,25259.48
27:12.3,25259.48
27:12.4,25259.88
27:13.8,25259.88
27:14.4,25259.32
27:14.5,25259.32
27:15.8,25259.32
27:16.4,25258.34
27:16.6,25258.34
27:17.8,25258.34
27:18.4,25255.43
27:18.8,25255.43
27:19.8,25255.43
27:20.4,25258.52
27:20.9,25258.52
27:21.8,25258.52
27:22.4,25260.29
27:23.1,25260.29
27:23.8,25260.29
27:24.4,25260.47
27:25.2,25260.47
27:25.8,25260.47
27:26.4,25261.97
27:27.4,25261.97
27:27.8,25261.97
27:28.4,25258.14
27:29.5,25258.14
27:29.8,25258.14
27:30.4,25256.45
27:31.7,25256.45
27:31.8,25256.45
27:32.4,25256.83
27:33.8,25256.83
27:33.9,25256.83
27:34.4,25255.12
27:34.8,25255.12
27:36.0,25255.12
27:36.5,25256.58
27:37.8,25256.58
27:38.2,25256.58
27:38.5,25255.76
27:39.8,25255.76
27:40.3,25255.76
27:40.4,25253.76
27:41.8,25253.76
27:42.4,25253.6
27:42.5,25253.6
27:43.8,25253.6
27:44.4,25251.85
27:44.6,25251.85
27:44.8,25251.85
27:46.4,25252.45
27:46.8,25252.45
27:47.8,25252.45
27:48.4,25250.76
27:49.0,25250.76
27:49.8,25250.76
27:50.4,25253.43
27:51.1,25253.43
27:51.8,25253.43
27:52.4,25253.5
27:52.8,25253.5
27:53.3,25253.5
27:54.4,25255.22
27:55.4,25255.22
27:55.8,25255.22
27:56.4,25254.95
27:56.8,25254.95
27:57.6,25254.95
27:58.4,25254.04
27:58.9,25254.04
27:59.7,25254.04
28:00.4,25254.09
28:01.8,25254.09
28:01.9,25254.09
28:02.4,25253.92
28:03.7,25253.92
28:03.8,25253.92
28:04.1,25253.92
28:04.4,25252.88
28:05.8,25252.88
28:06.2,25252.88
28:06.4,25255.12
28:07.8,25255.12
28:08.4,25255.12
28:08.4,25257.02
28:09.8,25257.02
28:10.4,25256
28:10.5,25256
28:11.8,25256
28:12.4,25254.63
28:12.7,25254.63
28:13.8,25254.63
28:14.4,25256.2
28:14.9,25256.2
28:15.8,25256.2
28:16.4,25255.03
28:16.8,25255.03
28:17.0,25255.03
28:18.4,25252
28:19.2,25252
28:19.8,25252
28:20.4,25250.57
28:21.4,25250.57
28:21.8,25250.57
28:22.4,25250.33
28:23.5,25250.33
28:23.8,25250.33
28:24.4,25253.12
28:25.7,25253.12
28:25.8,25253.12
28:26.4,25253.73
28:27.8,25253.73
28:27.8,25253.73
28:28.4,25254.39
28:29.8,25254.39
28:30.0,25254.39
28:30.4,25253.48
28:31.8,25253.48
28:32.1,25253.48
28:32.4,25253.9
28:33.8,25253.9
28:34.3,25253.9
28:34.4,25254.28
28:35.8,25254.28
28:36.4,25252.76
28:36.4,25252.76
28:37.8,25252.76
28:38.4,25255.59
28:38.6,25255.59
28:39.8,25255.59
28:40.4,25259.06
28:40.7,25259.06
28:41.8,25259.06
28:42.4,25257.7
28:42.9,25257.7
28:43.8,25257.7
28:44.4,25257.93
28:45.0,25257.93
28:45.8,25257.93
28:46.4,25256.23
28:47.2,25256.23
28:47.8,25256.23
28:48.4,25253.78
28:49.4,25253.78
28:49.8,25253.78
28:50.4,25256.14
28:51.5,25256.14
28:51.8,25256.14
28:52.4,25256.87
28:53.7,25256.87
28:53.8,25256.87
28:54.4,25255.77
28:55.8,25255.77
28:55.8,25255.77
28:56.4,25253.51
28:57.8,25253.51
28:58.0,25253.51
28:58.4,25253.18
28:58.8,25253.18
29:00.1,25253.18
29:00.4,25253.54
29:01.8,25253.54
29:02.3,25253.54
29:02.4,25253.72
29:03.7,25253.72
29:03.8,25253.72
29:04.4,25257.12
29:04.5,25257.12
29:05.8,25257.12
29:06.4,25258.33
29:06.6,25258.33
29:07.8,25258.33
29:08.4,25258.37
29:08.8,25258.37
29:09.8,25258.37
29:10.4,25255.41
29:10.9,25255.41
29:11.8,25255.41
29:12.4,25255.13
29:13.1,25255.13
29:13.8,25255.13
29:14.4,25256.96
29:15.3,25256.96
29:15.8,25256.96
29:16.4,25258.08
29:17.4,25258.08
29:17.8,25258.08
29:18.4,25255.93
29:19.6,25255.93
29:19.8,25255.93
29:20.4,25253.74
29:21.7,25253.74
29:21.8,25253.74
29:22.4,25255.44
29:23.8,25255.44
29:23.9,25255.44
29:24.4,25255.75
29:25.8,25255.75
29:26.0,25255.75
29:26.4,25257.17
29:27.8,25257.17
29:28.2,25257.17
29:28.4,25258.22
29:29.9,25258.22
29:30.4,25258.22
29:30.4,25259.62
29:31.9,25259.62
29:32.4,25257.31
29:32.5,25257.31
29:32.8,25257.31
29:34.5,25259.04
29:34.7,25259.04
29:35.8,25259.04
29:36.4,25261.6
29:36.8,25261.6
29:36.9,25261.6
29:38.5,25262.86
29:39.0,25262.86
29:39.9,25262.86
29:40.4,25267.98
29:41.2,25267.98
29:41.8,25267.98
29:42.4,25270.5
29:43.3,25270.5
29:43.8,25270.5
29:44.4,25269.34
29:45.4,25269.34
29:45.8,25269.34
29:46.4,25270.75
29:47.6,25270.75
29:47.8,25270.75
29:48.5,25270.66
29:49.8,25270.66
29:49.8,25270.66
29:50.4,25269.34
29:51.8,25269.34
29:51.9,25269.34
29:52.4,25269.7
29:53.8,25269.7
29:54.1,25269.7
29:54.4,25268.13
29:55.8,25268.13
29:56.2,25268.13
29:56.4,25266.02
29:57.8,25266.02
29:58.5,25266.02
29:58.5,25265.66
29:59.8,25265.66
30:00.4,25266.54
30:00.6,25266.54
30:01.8,25266.54
30:02.4,25267.77
30:02.7,25267.77
30:03.7,25267.77
30:03.8,25267.77
30:04.4,25265.38
30:04.9,25265.38
30:05.9,25265.38
30:06.4,25265.58
30:07.1,25265.58
30:07.9,25265.58
30:08.4,25264.21
30:09.2,25264.21
30:09.8,25264.21
30:10.4,25261.35
30:11.4,25261.35
30:11.8,25261.35
30:12.4,25258.68
30:13.5,25258.68
30:13.8,25258.68
30:14.4,25260.8
30:15.7,25260.8
30:15.8,25260.8
30:16.4,25260.4
30:17.8,25260.4
30:17.8,25260.4
30:18.4,25260.13
30:18.8,25260.13
30:20.0,25260.13
30:20.4,25260.26
30:21.8,25260.26
30:22.2,25260.26
30:22.4,25258.4
30:23.8,25258.4
30:24.3,25258.4
30:24.4,25257.47
30:25.8,25257.47
30:26.4,25256.84
30:26.4,25256.84
30:26.8,25256.84
30:28.4,25255.5
30:28.6,25255.5
30:29.8,25255.5
30:30.4,25256.52
30:30.8,25256.52
30:31.8,25256.52
30:32.4,25254.32
30:32.9,25254.32
30:33.8,25254.32
30:34.4,25256.28
30:35.1,25256.28
30:35.8,25256.28
30:36.4,25255.47
30:37.2,25255.47
30:37.8,25255.47
30:38.4,25254.42
30:39.4,25254.42
30:39.8,25254.42
30:40.4,25254.62
30:41.5,25254.62
30:41.8,25254.62
30:42.4,25254.95
30:43.7,25254.95
30:43.8,25254.95
30:44.4,25254.51
30:45.8,25254.51
30:45.9,25254.51
30:46.4,25255.85
30:47.8,25255.85
30:48.0,25255.85
30:48.4,25254.06
30:49.8,25254.06
30:50.1,25254.06
30:50.4,25256.28
30:51.8,25256.28
30:52.3,25256.28
30:52.4,25256.17
30:53.8,25256.17
30:54.4,25254.09
30:54.5,25254.09
30:55.8,25254.09
30:56.4,25253.2
30:56.6,25253.2
30:57.8,25253.2
30:58.4,25254.91
30:58.8,25254.91
30:59.8,25254.91
31:00.4,25255.45
31:00.9,25255.45
31:01.8,25255.45
31:02.4,25254.54
31:03.0,25254.54
31:03.7,25254.54
31:03.8,25254.54
31:04.4,25251.71
31:05.2,25251.71
31:05.8,25251.71
31:06.4,25250.23
31:07.4,25250.23
31:07.8,25250.23
31:08.4,25251.87
31:09.5,25251.87
31:09.8,25251.87
31:10.4,25251.5
31:11.7,25251.5
31:11.8,25251.5
31:12.4,25252.28
31:13.8,25252.28
31:13.8,25252.28
31:14.4,25250.76
31:15.8,25250.76
31:16.0,25250.76
31:16.4,25249.93
31:17.8,25249.93
31:18.1,25249.93
31:18.4,25251.02
31:19.8,25251.02
31:20.3,25251.02
31:20.4,25259.57
31:21.8,25259.57
31:22.4,25262.06
31:22.4,25262.06
31:22.8,25262.06
31:24.4,25262.29
31:24.6,25262.29
31:29.8,25260.76
31:30.4,25262.65
31:30.5,25262.65
31:31.8,25262.65
32:03.8,25264.98
