local_ts,symbol,ex_time,price,interval_s,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
1763689645483,sz159920,09:47:24,1.566,2.872,102800,160954,1.5657,1.565,12372700,1.564,10274000,1.563,10082200,1.562,2371600,1.561,2411200,1.566,54500,1.567,10818100,1.568,9670000,1.569,8626100,1.570,1577900
1763689648585,sz159920,09:47:27,1.566,3.102,10200,15973,1.566,1.565,12374900,1.564,10284000,1.563,10082200,1.562,2371600,1.561,2411200,1.566,47700,1.567,11818100,1.568,9676600,1.569,8626100,1.570,1653300
1763689652446,sz159920,09:47:30,1.566,3.861,184100,288126,1.5651,1.565,9929400,1.564,12800900,1.563,10054300,1.562,2371600,1.561,2411200,1.566,3452700,1.567,9521000,1.568,9275300,1.569,8143100,1.570,1653300
1763689655383,sz159920,09:47:33,1.566,2.937,10800,16912,1.566,1.565,12229400,1.564,10501100,1.563,10054300,1.562,2371600,1.561,2411200,1.566,645000,1.567,11821000,1.568,9275300,1.569,8160300,1.570,1653300
1763689658391,sz159920,09:47:36,1.565,3.008,3500,5477,1.565,1.565,12225900,1.564,10501100,1.563,10054300,1.562,2371600,1.561,2411200,1.566,345000,1.567,11831000,1.568,9277300,1.569,8160300,1.570,1653300
1763689660113,sz159920,09:47:36,1.565,1.722,0,0,1.565,1.565,12225900,1.564,10501100,1.563,10054300,1.562,2371600,1.561,2411200,1.566,345000,1.567,11831000,1.568,9277300,1.569,8160300,1.570,1653300
1763689661662,sz159920,09:47:39,1.566,1.549,27600,43221,1.566,1.566,556800,1.565,12226400,1.564,11501100,1.563,10054300,1.562,2371600,1.567,10831900,1.568,9277200,1.569,7910300,1.570,1653800,1.571,1321200
1763689663404,sz159920,09:47:42,1.566,1.742,0,0,1.566,1.566,5045500,1.565,12229700,1.564,11510600,1.563,7063400,1.562,2371600,1.567,7452000,1.568,9657100,1.569,7910300,1.570,1653800,1.571,1321200
1763689667367,sz159920,09:47:45,1.567,3.963,32100,50298,1.5669,1.566,9046500,1.565,12229700,1.564,11520600,1.563,3063400,1.562,2371600,1.567,3455500,1.568,9657100,1.569,8290300,1.570,7653800,1.571,1321200
1763689670363,sz159920,09:47:48,1.566,2.996,10000,15660,1.566,1.566,9622800,1.565,12327600,1.564,11540900,1.563,3095400,1.562,2281600,1.567,3526400,1.568,9584500,1.569,9023300,1.570,7653800,1.571,1411200
1763689673360,sz159920,09:47:51,1.567,2.998,600,940,1.567,1.566,11923800,1.565,10025400,1.564,11540900,1.563,3095400,1.562,2281600,1.567,467500,1.568,12285800,1.569,9026300,1.570,7653700,1.571,1411200
1763689675870,sz159920,09:47:54,1.567,2.51,175700,275261,1.5667,1.567,1126700,1.566,11866500,1.565,10009200,1.564,10807900,1.563,2595400,1.568,11288700,1.569,9026500,1.570,7403700,1.571,1411200,1.572,1335400
1763689678991,sz159920,09:47:57,1.567,3.121,732600,1147984,1.567,1.567,380700,1.566,11866600,1.565,9980500,1.564,10803900,1.563,2595400,1.568,11524500,1.569,9406700,1.570,7406700,1.571,1411200,1.572,1335400
1763689682448,sz159920,09:48:00,1.567,3.457,1086900,1702173,1.5661,1.566,11187000,1.565,9988100,1.564,11576100,1.563,2595400,1.562,2281600,1.567,2468200,1.568,12288700,1.569,9406500,1.570,7656700,1.571,1414200
1763689684403,sz159920,09:48:03,1.567,1.956,83100,130217,1.567,1.566,11422500,1.565,9988100,1.564,11579500,1.563,2595400,1.562,2281600,1.567,2385900,1.568,12288700,1.569,9406500,1.570,7656700,1.571,1414200
1763689688491,sz159920,09:48:06,1.567,4.087,5700,8931,1.567,1.566,5163600,1.565,12288100,1.564,11599500,1.563,2595400,1.562,2281600,1.567,5448600,1.568,9988700,1.569,9406400,1.570,7636400,1.571,1414200
1763689690922,sz159920,09:48:09,1.567,2.432,6400,10028,1.567,1.566,10464000,1.565,9988100,1.564,11599500,1.563,2595400,1.562,2281600,1.567,4171800,1.568,12288700,1.569,9406400,1.570,7636400,1.571,1414200
1763689693983,sz159920,09:48:12,1.566,3.06,342400,536201,1.566,1.565,12762300,1.564,10599500,1.563,9595400,1.562,2281600,1.561,2413200,1.567,13545700,1.568,9986100,1.569,8673400,1.570,1636400,1.571,1414200
1763689697241,sz159920,09:48:15,1.566,3.258,100,156,1.566,1.565,12176000,1.564,10599500,1.563,10181700,1.562,2281600,1.561,2413200,1.566,1268400,1.567,13080100,1.568,9986100,1.569,8673400,1.570,1636400
1763689700062,sz159920,09:48:18,1.566,2.821,134500,210736,1.5668,1.565,12777300,1.564,10619500,1.563,10181700,1.562,2281600,1.561,2413200,1.566,707900,1.567,12970700,1.568,9954100,1.569,8673400,1.570,1636400
1763689703019,sz159920,09:48:21,1.566,2.958,62500,97875,1.566,1.565,12777300,1.564,10624500,1.563,10181700,1.562,2281600,1.561,2413200,1.566,773000,1.567,13003100,1.568,9954100,1.569,8673400,1.570,1636400
1763689706085,sz159920,09:48:24,1.567,3.066,1012000,1583808,1.565,1.565,11699800,1.564,10524500,1.563,10181700,1.562,2281600,1.561,2413200,1.567,9472700,1.568,9954100,1.569,8673800,1.570,4636400,1.571,1414200
1763689709176,sz159920,09:48:27,1.566,3.09,1325500,2075733,1.566,1.566,145000,1.565,11709800,1.564,10550900,1.563,10182700,1.562,2281600,1.567,12011100,1.568,9954100,1.569,8673300,1.570,1636400,1.571,1414200
1763689712181,sz159920,09:48:30,1.567,3.006,13000,20359,1.5661,1.566,17700,1.565,11619800,1.564,10550900,1.563,10176300,1.562,2371600,1.567,12010100,1.568,10044100,1.569,8673300,1.570,1636400,1.571,1324200
1763689715200,sz159920,09:48:33,1.566,3.019,46400,72666,1.5661,1.566,3039200,1.565,11619800,1.564,10550900,1.563,7176300,1.562,2391600,1.567,9006300,1.568,10044100,1.569,8597300,1.570,1636400,1.571,1324200
1763689718179,sz159920,09:48:36,1.565,2.979,31400,49171,1.566,1.565,11017900,1.564,10550900,1.563,10176300,1.562,2391600,1.561,2413200,1.566,1112300,1.567,13675400,1.568,10050900,1.569,7881400,1.570,1636400
1763689721185,sz159920,09:48:39,1.566,3.005,31200,48859,1.566,1.565,11604300,1.564,10540900,1.563,10176300,1.562,2391600,1.561,2413200,1.566,814000,1.567,13695400,1.568,10050900,1.569,8010000,1.570,1636400
1763689724229,sz159920,09:48:42,1.566,3.044,0,0,1.566,1.565,115700,1.564,12830400,1.563,10978300,1.562,6391600,1.561,2413200,1.566,5345200,1.567,13694900,1.568,9649400,1.569,4500400,1.570,1636400
1763689727216,sz159920,09:48:45,1.565,2.987,2100,3288,1.566,1.565,7105400,1.564,12841700,1.563,9978300,1.562,2391600,1.561,2413200,1.566,4779200,1.567,11394900,1.568,9649400,1.569,7500400,1.570,1636400
1763689730202,sz159920,09:48:48,1.565,2.986,0,0,1.565,1.565,11292200,1.564,10758200,1.563,10978300,1.562,2391600,1.561,2413200,1.566,2517000,1.567,13694900,1.568,9649400,1.569,7500400,1.570,1640400
1763689733232,sz159920,09:48:51,1.565,3.03,0,0,1.565,1.565,11295500,1.564,10758200,1.563,10978300,1.562,2391600,1.561,2413200,1.566,1608500,1.567,13694900,1.568,9649400,1.569,7880200,1.570,1565000
1763689739549,sz159920,09:48:57,1.565,6.317,500,782,1.565,1.565,10402400,1.564,10758700,1.563,10978300,1.562,2391600,1.561,2413200,1.566,2564400,1.567,13980500,1.568,9649400,1.569,7500400,1.570,1575000
1763689742202,sz159920,09:49:00,1.565,2.653,8200,12833,1.565,1.565,714400,1.564,13058700,1.563,9978300,1.562,9391600,1.561,2413200,1.566,11869400,1.567,11680500,1.568,9649400,1.569,1500400,1.570,1575000
1763689745194,sz159920,09:49:03,1.565,2.992,63000,98595,1.565,1.565,11824000,1.564,10758400,1.563,10978300,1.562,2391600,1.561,2413200,1.566,1982600,1.567,13980500,1.568,9649400,1.569,7499700,1.570,1575000
1763689748202,sz159920,09:49:06,1.566,3.008,42100,65928,1.566,1.565,12410300,1.564,10758400,1.563,10979000,1.562,2391600,1.561,2413200,1.566,1007800,1.567,13994200,1.568,9635000,1.569,8259300,1.570,1575000
1763689751408,sz159920,09:49:09,1.566,3.206,138100,216155,1.5652,1.565,12310900,1.564,10761000,1.563,10979000,1.562,2391600,1.561,2413200,1.566,981700,1.567,13991700,1.568,9640000,1.569,8259300,1.570,1575000
1763689754436,sz159920,09:49:12,1.566,3.028,1800,2818,1.566,1.565,10968600,1.564,10761000,1.563,10979000,1.562,2391600,1.561,2413200,1.566,2775100,1.567,13991700,1.568,9641000,1.569,7499700,1.570,1575000
1763689757410,sz159920,09:49:15,1.565,2.975,8600,13464,1.5657,1.565,10965800,1.564,10761000,1.563,10979000,1.562,2391600,1.561,2413200,1.566,2903300,1.567,13992000,1.568,9641000,1.569,7499700,1.570,1575000
1763689760407,sz159920,09:49:18,1.566,2.997,38700,60604,1.566,1.565,12311700,1.564,10761000,1.563,10979000,1.562,2391600,1.561,2413200,1.566,1113600,1.567,13992000,1.568,9641000,1.569,8259300,1.570,1575000
1763689762404,sz159920,09:49:21,1.566,1.996,0,0,1.566,1.565,12317200,1.564,10761300,1.563,10979000,1.562,2391600,1.561,2413200,1.566,380600,1.567,13992000,1.568,9641000,1.569,8259500,1.570,1575000
1763689766428,sz159920,09:49:24,1.566,4.025,400600,627339,1.566,1.566,6070000,1.565,12320800,1.564,11758700,1.563,6979200,1.562,2391600,1.567,12994600,1.568,9641000,1.569,8009500,1.570,1575000,1.571,1324200
1763689769420,sz159920,09:49:27,1.566,2.992,0,0,1.566,1.566,6070000,1.565,12337300,1.564,11749200,1.563,4800100,1.562,2391600,1.567,6995800,1.568,9641100,1.569,8009500,1.570,7575000,1.571,1324200
1763689772461,sz159920,09:49:30,1.566,3.041,98000,153469,1.566,1.565,12337300,1.564,10749200,1.563,11800700,1.562,2391600,1.561,2413200,1.567,13999400,1.568,9634500,1.569,8009500,1.570,1617300,1.571,1324200
1763689774507,sz159920,09:49:33,1.566,2.046,6200,9709,1.566,1.566,3012800,1.565,12337300,1.564,11749200,1.563,8800700,1.562,2391600,1.567,9999400,1.568,9636500,1.569,8009500,1.570,1617300,1.571,1324200
1763689777596,sz159920,09:49:36,1.566,3.089,13100,20514,1.566,1.565,12347300,1.564,10749200,1.563,11800700,1.562,2391600,1.561,3234000,1.566,193200,1.567,13004400,1.568,9636500,1.569,8009500,1.570,1635400
1763689780700,sz159920,09:49:39,1.567,3.104,203500,318691,1.5661,1.566,5000000,1.565,12347300,1.564,11749200,1.563,8067700,1.562,2391600,1.567,10000700,1.568,9636500,1.569,8009500,1.570,1685400,1.571,1324200
1763689783616,sz159920,09:49:42,1.567,2.916,0,0,1.567,1.565,12347300,1.564,10749200,1.563,11067700,1.562,2391600,1.561,3234000,1.566,6700,1.567,13033700,1.568,9636500,1.569,8009500,1.570,1685400
1763689786645,sz159920,09:49:45,1.566,3.029,128800,201764,1.5665,1.566,11140600,1.565,10057400,1.564,11749200,1.563,4067700,1.562,2391600,1.567,4668900,1.568,11936500,1.569,8595800,1.570,7685400,1.571,1324200
1763689789620,sz159920,09:49:48,1.567,2.975,1000,1567,1.567,1.566,11141000,1.565,10058900,1.564,11749200,1.563,4067700,1.562,2391600,1.567,3702800,1.568,11936500,1.569,8595800,1.570,8065500,1.571,1324200
1763689792628,sz159920,09:49:51,1.567,3.008,0,0,1.567,1.566,11143500,1.565,10859000,1.564,11749200,1.563,4067700,1.562,2391600,1.567,4087100,1.568,11936500,1.569,8595800,1.570,7685400,1.571,1324200
1763689795678,sz159920,09:49:54,1.566,3.051,71100,111342,1.566,1.566,11663700,1.565,10860000,1.564,11749200,1.563,3481400,1.562,2301600,1.567,1981400,1.568,10846500,1.569,9328800,1.570,8445600,1.571,1324200
1763689798854,sz159920,09:49:57,1.566,3.176,98500,154251,1.566,1.566,11565200,1.565,10950000,1.564,11749200,1.563,3481400,1.562,2301600,1.567,1981400,1.568,12108100,1.569,9329000,1.570,8445600,1.571,1414200
1763689801845,sz159920,09:50:00,1.567,2.991,200,313,1.567,1.566,11565200,1.565,11506600,1.564,11749200,1.563,3481400,1.562,2301600,1.567,2481500,1.568,11122500,1.569,9329000,1.570,8445600,1.571,1414200
1763689805327,sz159920,09:50:03,1.566,3.482,2600,4073,1.5666,1.566,11564100,1.565,11506600,1.564,11749200,1.563,3481500,1.562,2301600,1.567,3203000,1.568,12122500,1.569,9329000,1.570,8445600,1.571,1414200
1763689807164,sz159920,09:50:03,1.566,1.837,0,0,1.566,1.566,11564100,1.565,11506600,1.564,11749200,1.563,3481500,1.562,2301600,1.567,3203000,1.568,12122500,1.569,9329000,1.570,8445600,1.571,1414200
1763689807408,sz159920,09:50:06,1.567,0.244,30800,48260,1.5669,1.566,7300,1.565,13806600,1.564,10744200,1.563,10481700,1.562,2301600,1.567,12816700,1.568,9822600,1.569,9329000,1.570,1685400,1.571,1414200
1763689810570,sz159920,09:50:09,1.567,3.162,9600,15043,1.567,1.566,12266600,1.565,11511600,1.564,11591700,1.563,3481700,1.562,2301600,1.567,3160700,1.568,12122600,1.569,9392800,1.570,8445400,1.571,1414200
1763689813616,sz159920,09:50:12,1.567,3.046,6600,10342,1.567,1.566,12267400,1.565,11514000,1.564,11591700,1.563,3481700,1.562,2301600,1.567,3914300,1.568,12122600,1.569,9392800,1.570,7685400,1.571,1414200
1763689817117,sz159920,09:50:15,1.567,3.501,1510600,2367110,1.567,1.566,12271000,1.565,11523100,1.564,11591700,1.563,3481000,1.562,2301600,1.567,1242200,1.568,12125200,1.569,9393500,1.570,8195600,1.571,1414200
1763689820121,sz159920,09:50:18,1.567,3.004,2300,3604,1.567,1.567,9373400,1.566,9983800,1.565,12744400,1.564,3272400,1.563,3481000,1.568,2826100,1.569,9794800,1.570,9527600,1.571,4164200,1.572,1338400
1763689823146,sz159920,09:50:21,1.567,3.025,1100,1724,1.5679,1.567,11673300,1.566,10482800,1.565,12807400,1.564,3208400,1.563,3481000,1.568,2358500,1.569,12031000,1.570,9591300,1.571,7544500,1.572,1338400
1763689826116,sz159920,09:50:24,1.567,2.97,200,313,1.567,1.566,12782800,1.565,11807400,1.564,7208400,1.563,3391000,1.562,2301700,1.567,36300,1.568,11784800,1.569,9641000,1.570,9591300,1.571,1414200
1763689829102,sz159920,09:50:27,1.568,2.986,38400,60174,1.5671,1.566,12872800,1.565,11526100,1.564,10272400,1.563,3391000,1.562,2301900,1.568,11543900,1.569,9704800,1.570,9527500,1.571,1414200,1.572,1428400
1763689832158,sz159920,09:50:30,1.568,3.056,7100,11131,1.5678,1.567,4613200,1.566,12947200,1.565,12529100,1.564,7272400,1.563,3391000,1.568,6244500,1.569,11941000,1.570,9591300,1.571,4414200,1.572,1428400
1763689835111,sz159920,09:50:33,1.567,2.954,13400,20998,1.567,1.567,10700,1.566,12949400,1.565,11593100,1.564,10208400,1.563,3391000,1.568,11544000,1.569,9641000,1.570,9591300,1.571,1414200,1.572,1428400
1763689838096,sz159920,09:50:36,1.568,2.985,1000,1568,1.568,1.567,6996400,1.566,10649400,1.565,12593100,1.564,7208400,1.563,3391000,1.568,6243100,1.569,12199900,1.570,9591300,1.571,4164200,1.572,1428400
1763689841168,sz159920,09:50:39,1.568,3.072,73100,114571,1.5673,1.567,11698900,1.566,10649700,1.565,12593100,1.564,3209400,1.563,3391000,1.568,2618000,1.569,12214800,1.570,9591300,1.571,7414200,1.572,1428400
1763689843625,sz159920,09:50:42,1.568,2.456,20000,31360,1.568,1.567,563600,1.566,12960700,1.565,12593100,1.564,10209400,1.563,3391000,1.568,8496400,1.569,9914800,1.570,9591300,1.571,1414200,1.572,1428400
1763689847207,sz159920,09:50:45,1.568,3.582,100300,157270,1.568,1.567,563600,1.566,12960700,1.565,12593100,1.564,10209400,1.563,3391000,1.568,11434700,1.569,9914800,1.570,9591300,1.571,1414200,1.572,1428400
1763689849565,sz159920,09:50:48,1.568,2.358,103200,161817,1.568,1.567,12421700,1.566,10703900,1.565,12593700,1.564,3206200,1.563,3351000,1.568,5445200,1.569,12214800,1.570,9604500,1.571,4454200,1.572,1428400
1763689852567,sz159920,09:50:51,1.568,3.002,11400,17875,1.568,1.567,4775100,1.566,13003900,1.565,12593700,1.564,7204200,1.563,3351000,1.568,8320100,1.569,9914800,1.570,9604500,1.571,4454200,1.572,1428400
1763689855970,sz159920,09:50:54,1.568,3.403,55400,86867,1.568,1.567,153700,1.566,13111300,1.565,11598700,1.564,10206800,1.563,3351000,1.568,11264700,1.569,9914800,1.570,9854500,1.571,1454200,1.572,1178400
1763689858982,sz159920,09:50:57,1.567,3.012,155800,244140,1.567,1.566,13021300,1.565,11598700,1.564,10206800,1.563,3441000,1.562,2306900,1.567,563900,1.568,12263300,1.569,10004800,1.570,9067400,1.571,1454200
1763689861998,sz159920,09:51:00,1.567,3.016,123000,192741,1.567,1.566,13021300,1.565,11534700,1.564,10270800,1.563,3441000,1.562,2306900,1.568,12263500,1.569,10068600,1.570,9003600,1.571,1454200,1.572,1088400
1763689865027,sz159920,09:51:03,1.567,3.029,2600,4074,1.567,1.567,7766900,1.566,10721300,1.565,12534700,1.564,7270800,1.563,3441000,1.568,5967500,1.569,12305800,1.570,8817400,1.571,4454200,1.572,1338400
1763689867997,sz159920,09:51:06,1.568,2.97,60100,94236,1.568,1.567,3599500,1.566,13021300,1.565,12608700,1.564,7206800,1.563,3441000,1.568,8222200,1.569,10005800,1.570,8817400,1.571,4454200,1.572,1338400
1763689870965,sz159920,09:51:09,1.568,2.968,200,313,1.5675,1.567,3606100,1.566,13111300,1.565,12608700,1.564,7206800,1.563,3351000,1.568,8222200,1.569,9915800,1.570,9550600,1.571,4454200,1.572,1428400
1763689874038,sz159920,09:51:12,1.568,3.073,95200,149182,1.567,1.567,63900,1.566,13021300,1.565,12608700,1.564,10207800,1.563,3351000,1.568,11289200,1.569,9915800,1.570,9550600,1.571,1454200,1.572,1338400
1763689877008,sz159920,09:51:15,1.567,2.97,1900,2977,1.567,1.567,1100,1.566,13111300,1.565,11608700,1.564,10207800,1.563,3351000,1.568,11327900,1.569,9915800,1.570,9550600,1.571,1454200,1.572,1428400
1763689881460,sz159920,09:51:18,1.567,4.452,2600,4074,1.5672,1.566,13021300,1.565,11608700,1.564,10794100,1.563,3431900,1.562,2312200,1.567,1920700,1.568,12427500,1.569,10008900,1.570,8687300,1.571,1454200
1763689883212,sz159920,09:51:21,1.567,1.751,52400,82110,1.567,1.566,6135000,1.565,13849700,1.564,10858100,1.563,7431900,1.562,2312200,1.567,8154700,1.568,10290800,1.569,9671400,1.570,4663100,1.571,1435300
1763689886223,sz159920,09:51:24,1.567,3.011,0,0,1.567,1.566,8385000,1.565,11549700,1.564,10858100,1.563,7431900,1.562,2312200,1.567,5855700,1.568,12590800,1.569,9671400,1.570,4413100,1.571,1185300
1763689889180,sz159920,09:51:27,1.567,2.957,5100,7991,1.567,1.566,12971100,1.565,11599700,1.564,11641100,1.563,3431900,1.562,2315200,1.567,611000,1.568,12545000,1.569,9721400,1.570,8413100,1.571,1435300
1763689892214,sz159920,09:51:30,1.567,3.034,44300,69418,1.567,1.566,13021100,1.565,11599700,1.564,11591100,1.563,3431900,1.562,2315200,1.567,1363600,1.568,12545400,1.569,9721400,1.570,8413500,1.571,1435300
1763689895242,sz159920,09:51:33,1.567,3.028,0,0,1.567,1.566,13027400,1.565,11599700,1.564,11601100,1.563,3431900,1.562,2315200,1.567,155600,1.568,11545400,1.569,9721300,1.570,8413300,1.571,1435300
1763689897844,sz159920,09:51:36,1.567,2.602,100,156,1.567,1.566,13076300,1.565,11599700,1.564,11601100,1.563,3431900,1.562,2315200,1.567,1768600,1.568,12545400,1.569,9721300,1.570,8033200,1.571,1435300
1763689901403,sz159920,09:51:39,1.567,3.559,3200,5011,1.5661,1.566,13023300,1.565,11599700,1.564,11651100,1.563,3431900,1.562,2315200,1.567,1768400,1.568,12545400,1.569,9721300,1.570,8033200,1.571,1435400
1763689903936,sz159920,09:51:42,1.567,2.532,77200,120895,1.566,1.566,7649900,1.565,11599700,1.564,11601100,1.563,7431900,1.562,2315200,1.567,5772800,1.568,12468100,1.569,9721300,1.570,4653100,1.571,1435400
1763689907005,sz159920,09:51:45,1.567,3.07,57000,89319,1.567,1.566,8996200,1.565,11599700,1.564,11601100,1.563,7431900,1.562,2315200,1.567,5135600,1.568,12468100,1.569,9721300,1.570,4653100,1.571,1435400
1763689909848,sz159920,09:51:48,1.567,2.843,20000,31340,1.567,1.566,8994200,1.565,7599700,1.564,7601100,1.563,3431900,1.562,2315200,1.567,1735600,1.568,9478100,1.569,6482400,1.570,5033200,1.571,1435400
1763689912852,sz159920,09:51:51,1.567,3.004,1600,2507,1.567,1.566,8975100,1.565,7599700,1.564,7651100,1.563,3386900,1.562,2315200,1.567,1734000,1.568,9480100,1.569,6482400,1.570,5033200,1.571,1435400
1763689915910,sz159920,09:51:54,1.567,3.058,75700,118568,1.5663,1.566,8472300,1.565,7599700,1.564,7601100,1.563,3386900,1.562,2315200,1.567,109000,1.568,9480100,1.569,6482400,1.570,5413300,1.571,1435400
1763689918981,sz159920,09:51:57,1.567,3.071,125600,196692,1.566,1.566,8368800,1.565,7599700,1.564,7600100,1.563,3386900,1.562,2315200,1.567,113500,1.568,9719000,1.569,6484400,1.570,5413300,1.571,1435400
1763689921859,sz159920,09:52:00,1.567,2.878,3377100,5291915,1.567,1.566,12370800,1.565,11599700,1.564,11600100,1.563,3386900,1.562,2315200,1.567,500000,1.568,11449600,1.569,9484400,1.570,8033200,1.571,1435400
1763689925327,sz159920,09:52:03,1.566,3.468,3800,5950,1.566,1.566,12367000,1.565,11600400,1.564,11600100,1.563,3386900,1.562,2312200,1.567,100,1.568,11554200,1.569,9494400,1.570,8033200,1.571,1435400
1763689927375,sz159920,09:52:06,1.567,2.048,39100,61269,1.567,1.566,10069900,1.565,13900400,1.564,11600100,1.563,3329400,1.562,2312200,1.567,3874100,1.568,9273700,1.569,9494600,1.570,7655100,1.571,1435400
1763689930344,sz159920,09:52:09,1.567,2.97,600,940,1.567,1.566,12369900,1.565,11600400,1.564,11600100,1.563,3329400,1.562,2312200,1.567,169600,1.568,11573700,1.569,9494600,1.570,8035100,1.571,1435400
1763689934440,sz159920,09:52:12,1.567,4.095,207900,325779,1.567,1.567,1754100,1.566,12375400,1.565,11602400,1.564,10867100,1.563,3329400,1.568,10573700,1.569,9494600,1.570,8621400,1.571,1435400,1.572,1088400
1763689937355,sz159920,09:52:15,1.567,2.915,87000,136329,1.567,1.566,12377600,1.565,11661400,1.564,10803100,1.563,3329400,1.562,2312200,1.567,1053700,1.568,12745700,1.569,9430800,1.570,8685200,1.571,1435400
